car,motorcycle,bus,truck,total,bbox_area_ratio,mean_bbox_area,max_bbox_area,cluster_density,crowd_density,brightness,sharpness,edge_density,zone_top,zone_mid,zone_bottom,bottom_motor,mid_car,is_night,is_rain,label,cam_id,filepath
10,25,0,1,36,0.33997031250000004,3626.35,30915.45,0.008431803385416665,16.75888442993164,108.00562255859376,792.7278027562845,0.0999683837890625,8,21,7,5,3,1,0,congested,cam08,dataset_cleaned/congested/cam08_20251207_101335.png
6,3,0,3,12,0.12167695312500001,3893.6625000000004,26450.4,0.0090533447265625,1.888511300086975,129.06447021484374,498.5499385859593,0.08656884765625,4,7,1,1,5,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_151003.png
10,9,0,0,19,0.099008984375,2001.0236842105264,8167.900000000001,0.004652677837171052,7.36710262298584,121.731416015625,817.9909182527887,0.11376013183593751,6,7,6,5,4,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251208_155505.png
7,9,1,0,17,0.065469140625,1478.8323529411766,4408.400000000001,0.0034385052849264706,5.207047462463379,124.6214892578125,770.2044817256103,0.10856591796875,7,9,1,2,1,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251205_152009.png
8,2,7,1,18,1.4193046875000002,34063.3125,349030.95,0.0792022705078125,2.0078535079956055,110.7672607421875,749.779807891146,0.0987440185546875,5,9,2,0,4,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_185821.png
8,19,1,2,30,0.30083320312500006,3850.6650000000004,43847.1,0.008953369140625,5.249920845031738,124.50727294921874,622.0009685288001,0.0889573974609375,16,9,5,7,2,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251205_142208.png
14,10,1,0,25,0.16853867187500002,2588.754,35432.0,0.00601923828125,7.712606430053711,126.995107421875,634.9101496556999,0.0724346923828125,17,6,2,2,1,1,0,moderate,cam11,dataset_cleaned/moderate/cam11_20251207_102354.png
1,1,2,1,5,0.18645156250000003,14319.480000000001,48504.76,0.033294921875,1.2645149230957031,99.16657958984375,510.20153111333366,0.0670723876953125,1,4,0,0,1,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251209_182631.png
7,13,0,1,21,0.42295859375,7734.1,70637.40000000001,0.017982933407738093,7.275327682495117,108.69711669921875,799.2980515199528,0.10885437011718749,4,13,4,2,3,1,0,moderate,cam08,dataset_cleaned/moderate/cam08_20251205_084229.png
13,3,4,2,22,0.23408984375000003,4085.9318181818185,18836.64,0.00950039950284091,8.773488998413086,124.1587646484375,700.7396637741995,0.109333740234375,11,8,3,2,3,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251205_134629.png
2,11,0,1,14,0.06511640625000001,1786.0500000000002,5543.46,0.0041528320312499995,3.3849425315856934,128.09102294921874,690.5976910994481,0.1072108154296875,3,7,4,7,0,1,0,free_flow,cam10,dataset_cleaned/free_flow/cam10_20251206_123009.png
18,16,6,2,42,0.417158984375,3814.025,20224.05,0.008868175688244048,14.402990341186523,123.1166552734375,700.7624069744053,0.1034132080078125,12,20,10,7,9,1,0,congested,cam11,dataset_cleaned/congested/cam11_20251205_162914.png
7,10,0,1,18,0.1314140625,2803.5,30405.600000000002,0.006518554687500001,2.1927430629730225,133.77937255859376,457.2652960720693,0.07959619140625,2,15,1,0,7,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251204_155558.png
6,1,1,2,10,0.17957734375,7661.966666666667,39331.58,0.017815212673611112,2.242629289627075,130.528583984375,441.9700858426746,0.0675413818359375,4,5,0,0,3,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_133924.png
8,2,1,0,11,0.057577734375,2009.9863636363636,5932.8,0.004673517400568181,3.9483537673950195,112.90386962890625,752.3770081587447,0.0989349365234375,4,4,3,2,4,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_183328.png
16,11,1,0,28,0.28061250000000004,3848.4000000000005,18647.12,0.00894810267857143,3.9202065467834473,121.74674560546875,675.868245116787,0.0936929931640625,10,14,4,2,5,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251203_145930.png
7,0,7,0,14,0.944991796875,30239.737500000003,207231.88,0.0703118896484375,12.028578758239746,99.95618408203126,729.5144598641549,0.099140380859375,4,7,1,0,3,1,0,moderate,cam07,dataset_cleaned/moderate/cam07_20251208_223657.png
5,13,0,2,20,0.12980625,2492.28,25214.4,0.005794921875,3.5122828483581543,134.10634033203124,489.77383291466134,0.0850560302734375,4,14,2,0,4,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251209_155651.png
12,4,2,1,19,0.16357578125000002,3694.8882352941177,23672.49,0.008591164981617647,4.548378944396973,128.42414794921876,654.3922094776808,0.10143969726562499,10,7,0,0,4,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251204_133220.png
6,12,2,1,21,0.0919515625,1681.4,12578.36,0.003909505208333333,9.380910873413086,100.17526123046875,486.4661184287024,0.0831240234375,0,11,10,9,4,1,0,moderate,cam08,dataset_cleaned/moderate/cam08_20251206_073958.png
7,17,7,0,31,0.19119296875000003,2368.325806451613,11239.36,0.005506709929435484,9.737471580505371,129.36460693359376,697.0381958964093,0.116879150390625,9,15,7,7,2,1,0,moderate,cam07,dataset_cleaned/moderate/cam07_20251207_140827.png
4,15,2,0,21,0.06782890625,1240.3,3568.9500000000003,0.002883882068452381,6.550060272216797,127.9548681640625,647.6430159614118,0.09745947265624999,5,15,1,2,1,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251207_071347.png
3,5,1,1,10,0.044455468750000005,1707.09,3172.4,0.003969238281250001,5.2571187019348145,104.88822509765625,475.407139408754,0.0524609375,0,10,0,0,3,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251207_155835.png
9,4,2,0,15,0.154292578125,4232.025000000001,26625.5,0.009840087890625,4.0778279304504395,128.33364990234375,654.1820351216269,0.10298779296874999,4,9,1,1,4,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_173328.png
6,10,2,2,20,0.08695859375000001,1669.605,7267.68,0.003882080078125,9.965924263000488,129.35517333984376,681.343053274363,0.108943603515625,6,13,1,1,2,1,0,moderate,cam07,dataset_cleaned/moderate/cam07_20251205_061105.png
7,14,1,0,22,0.18382929687500002,3208.6568181818184,39387.200000000004,0.007460604580965909,2.262397050857544,129.09016845703124,560.4866259529246,0.0877890625,4,17,1,1,4,1,0,free_flow,cam10,dataset_cleaned/free_flow/cam10_20251208_065618.png
13,3,2,2,20,0.285072265625,6081.541666666667,43167.3,0.014140489366319444,5.31083869934082,135.20922119140624,750.1361240867077,0.13364880371093749,8,6,4,0,3,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_092201.png
11,3,1,0,15,0.11530039062500001,2951.69,12276.57,0.006863118489583334,8.021738052368164,85.9560107421875,578.050744928721,0.058773681640625006,9,4,2,2,1,1,0,moderate,cam11,dataset_cleaned/moderate/cam11_20251207_223855.png
4,10,0,4,18,0.1898421875,4288.2,47001.99,0.009970703124999999,2.195451259613037,127.1924267578125,614.9732574981243,0.0955399169921875,3,14,0,0,4,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_085842.png
4,1,1,1,7,0.148533984375,8148.15,31805.370000000003,0.01894566127232143,2.410318374633789,89.43631103515625,615.9216430100236,0.06540185546875,0,4,3,0,2,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251205_211252.png
4,6,1,1,12,0.169052734375,5901.477272727273,53560.0,0.013721812855113636,2.100893020629883,133.566240234375,512.5504228699637,0.0890673828125,3,8,0,0,4,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251208_152928.png
3,11,1,2,17,0.09395859375000001,2122.358823529412,12607.2,0.004934800091911765,9.251705169677734,133.62616943359376,493.8294644025789,0.0586512451171875,15,2,0,0,0,1,0,moderate,cam11,dataset_cleaned/moderate/cam11_20251208_133937.png
8,9,2,2,21,0.18776679687500003,3794.8657894736843,13410.6,0.008823627672697369,41.95085906982422,123.85364013671875,933.3988014626314,0.1534005126953125,3,13,3,3,4,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251204_161601.png
6,4,7,0,17,0.512225,13112.960000000001,112764.40000000001,0.030489583333333334,8.135034561157227,127.87623779296875,677.6764907184256,0.1147603759765625,5,6,4,2,3,1,0,moderate,cam07,dataset_cleaned/moderate/cam07_20251203_171103.png
10,17,0,3,30,0.20975937500000003,2684.92,14387.04,0.006242838541666667,7.2715559005737305,124.8974072265625,638.4882098337115,0.0912318115234375,15,7,8,9,2,1,0,moderate,cam11,dataset_cleaned/moderate/cam11_20251206_124514.png
2,6,8,0,16,0.17710820312500003,4857.825,22809.350000000002,0.011295166015625,2.332458972930908,132.1351513671875,628.007490006924,0.104735107421875,4,10,0,1,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_104658.png
9,14,4,1,28,0.14763984375000003,2024.775,9248.37,0.004707903180803572,7.045783519744873,122.699462890625,774.685229574169,0.116356201171875,8,14,6,6,2,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251204_095449.png
8,21,4,1,34,0.18884414062500002,2132.8279411764706,11114.73,0.004959142348345588,9.642522811889648,127.53987548828125,760.0810895152271,0.1234429931640625,6,22,6,7,0,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251204_122631.png
4,0,2,0,6,0.37953125000000004,24290.0,113526.6,0.056477864583333336,3.2577548027038574,113.9591650390625,740.1069018230593,0.0996363525390625,2,4,0,0,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_193328.png
11,16,1,1,29,0.1511890625,2001.951724137931,10155.800000000001,0.004654835668103448,5.226235389709473,109.35539794921876,696.6358786178977,0.0840142822265625,15,9,5,6,2,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251207_090854.png
5,12,6,2,25,0.18330429687500002,2815.554,21436.36,0.00654658203125,5.206595420837402,128.79695556640624,568.1972857032433,0.0757010498046875,18,4,3,2,0,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251204_142407.png
12,9,0,1,22,0.32216406250000007,5623.227272727273,30972.100000000002,0.013074840198863636,31.052846908569336,120.64464599609374,630.2178873645123,0.090557373046875,8,11,3,1,7,1,0,congested,cam08,dataset_cleaned/congested/cam08_20251203_171018.png
7,1,10,0,18,0.334099609375,8018.390625,66430.88,0.018643951416015624,2.593515157699585,133.36511962890626,658.369423876251,0.112446533203125,10,5,1,0,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251209_092151.png
3,3,1,2,9,0.1295984375,5529.533333333334,32653.06,0.012856987847222221,2.838860273361206,134.55716064453125,452.90082953737095,0.08003198242187501,3,5,1,0,2,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251204_123550.png
4,15,0,0,19,0.074651171875,1508.7394736842105,5119.1,0.003508043791118421,9.528003692626953,129.2027587890625,661.5100820459187,0.10152062988281249,3,12,4,4,1,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251205_061115.png
4,0,5,0,9,0.090674609375,3868.7833333333338,9810.75,0.008995496961805556,4.125874042510986,108.07067138671874,762.4518142064811,0.09991027832031249,3,6,0,0,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_175707.png
10,0,0,1,11,0.17131132812500002,6578.3550000000005,47091.6,0.015295654296874999,1.5256034135818481,101.140615234375,473.0690311381039,0.06179516601562499,2,8,0,0,8,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251208_201117.png
2,3,0,0,5,0.015998828125,1228.71,3011.7200000000003,0.00285693359375,1.841491937637329,124.243515625,580.6904379046011,0.08935168457031249,1,4,0,0,2,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_082341.png
4,9,2,0,15,0.22188632812500003,6086.025,59772.96,0.014150913783482143,6.564178466796875,122.956376953125,793.2337434000924,0.1154866943359375,4,8,2,3,0,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251208_132426.png
2,9,0,2,13,0.16644960937500003,5326.3875,50059.03,0.0123846435546875,2.087135076522827,132.6549267578125,495.80750483832935,0.08482983398437499,3,9,0,0,1,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251208_144919.png
15,0,3,2,20,0.20167109375,4302.316666666667,15678.66,0.010003526475694444,9.371068954467773,116.37411865234375,912.1873220962285,0.128367431640625,7,9,2,0,7,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251203_141340.png
10,10,1,0,21,0.20650273437500002,3776.05,15394.380000000001,0.008779878162202381,18.503925323486328,124.21070068359376,798.8247241866814,0.1236484375,1,14,6,3,3,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251209_161154.png
12,8,6,1,27,0.168341796875,2394.194444444445,18389.62,0.005566858362268518,5.056999206542969,133.3898681640625,745.3321346471007,0.12849609375,14,9,4,1,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_093201.png
7,5,0,0,12,0.109033203125,3489.0625,16249.28,0.008112589518229166,3.7273855209350586,110.54644287109375,585.1771290884543,0.065870849609375,1,10,1,2,5,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251203_120733.png
0,0,0,0,0,0.0,0.0,0.0,0.0,1.6139620542526245,89.7112548828125,490.2240728788124,0.045255859375,0,0,0,0,0,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251208_195714.png
11,13,2,0,26,0.133768359375,1975.6557692307692,10442.14,0.004593693659855769,10.067296981811523,124.75222412109375,700.9106626783787,0.10607360839843749,8,16,2,4,6,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251205_111716.png
1,0,1,0,2,0.20431523437500004,39228.525,66281.53,0.091212158203125,1.87673020362854,90.04375,484.00361173978325,0.0442908935546875,0,2,0,0,1,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251207_190335.png
15,2,0,1,18,0.12288554687500002,2621.5583333333334,9654.19,0.006095513237847222,6.430648326873779,117.4257080078125,736.5772570606046,0.1111993408203125,12,5,1,0,5,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251204_082857.png
9,4,1,0,14,0.217691796875,6430.28076923077,31631.3,0.01495135967548077,5.068634510040283,129.8693798828125,521.3223899905237,0.07212548828125,3,7,3,2,5,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251207_173835.png
8,12,2,1,23,0.1509921875,2520.913043478261,8305.92,0.0058614979619565225,7.952029228210449,110.5588623046875,590.322357178062,0.07217114257812499,7,12,4,5,5,1,0,moderate,cam08,dataset_cleaned/moderate/cam08_20251204_141354.png
7,7,2,4,20,0.21083671875,4497.85,28634.0,0.010458170572916667,4.639974117279053,85.3191845703125,593.9336884113122,0.0599669189453125,11,5,2,2,1,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251203_224350.png
9,17,2,0,28,0.13179414062500003,1807.4625,23527.260000000002,0.0042026192801339285,4.120279788970947,123.34580810546875,684.37228001557,0.10209130859375,10,18,0,2,1,1,0,free_flow,cam10,dataset_cleaned/free_flow/cam10_20251207_155848.png
7,12,0,1,20,0.157776171875,3029.3025000000002,23049.34,0.0070435791015625,6.213489532470703,101.464931640625,636.1184302155626,0.0737586669921875,7,12,1,0,2,1,0,moderate,cam08,dataset_cleaned/moderate/cam08_20251203_120931.png
4,2,2,1,9,0.07244453125,3090.9666666666667,8750.880000000001,0.007186957465277778,4.319465637207031,128.2206494140625,744.5536726988707,0.124822998046875,3,6,0,0,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_143910.png
6,1,0,2,9,0.16750781250000002,8040.375,50169.24,0.018695068359375,1.0639500617980957,101.269384765625,490.3857892406272,0.0675206298828125,1,7,0,0,4,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_201504.png
5,17,2,8,32,0.24485507812500004,2938.2609375,51520.6,0.006831893920898438,4.209127426147461,132.0952197265625,599.9358863933954,0.10325964355468749,11,21,0,0,5,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251205_102225.png
10,22,1,0,33,0.156551171875,1821.6863636363637,5710.32,0.004235691879734848,25.97704315185547,123.4138671875,819.6683946374166,0.125927001953125,10,16,7,9,2,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251206_164509.png
11,9,0,0,20,0.07695625,1477.5600000000002,9476.0,0.003435546875,6.017844200134277,127.8643017578125,746.8251433891878,0.106204345703125,10,10,0,0,3,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251206_104009.png
2,2,6,2,12,0.249935546875,8725.022727272728,70629.16,0.020286976207386363,2.146629571914673,127.26368896484375,578.3846091000365,0.09144140625,6,5,0,0,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_131804.png
13,1,0,6,20,0.197873046875,4469.602941176471,42314.46,0.010392491957720587,2.6450819969177246,134.529248046875,520.2606578144581,0.092781982421875,6,11,0,0,10,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_132003.png
14,10,1,2,27,0.1752078125,2491.8444444444444,12145.76,0.005793909143518518,9.401857376098633,94.1033935546875,702.3371480597173,0.077583251953125,11,14,2,0,4,1,0,moderate,cam11,dataset_cleaned/moderate/cam11_20251207_203354.png
6,5,2,1,14,0.08598789062500002,2358.525,16068.0,0.005483921595982143,6.694632530212402,127.91697021484374,681.4566033710289,0.1097529296875,7,6,1,1,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_165933.png
1,0,4,0,5,0.301478515625,23153.55,108789.63,0.05383544921875,2.964574098587036,131.36032958984376,545.2623920921742,0.0924769287109375,5,0,0,0,0,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_115641.png
5,3,1,0,9,0.0397359375,1695.4,4800.83,0.003942057291666666,1.6671135425567627,134.780244140625,634.6356215885935,0.1098629150390625,4,5,0,0,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_100827.png
19,12,0,2,33,0.19408046875,2258.390909090909,11692.56,0.005251094933712121,17.975008010864258,101.69413818359375,701.1138954821774,0.0892562255859375,13,16,4,1,6,1,0,congested,cam11,dataset_cleaned/congested/cam11_20251203_173508.png
14,5,0,2,21,0.18825898437500002,3442.4500000000003,37139.74,0.008004208519345237,2.0089926719665527,133.75131591796875,476.57865782063556,0.082879150390625,9,12,0,0,10,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_110021.png
3,1,0,0,4,0.051195703125000006,4914.7875,9080.48,0.0114276123046875,2.3510022163391113,86.910185546875,580.942136152011,0.054635742187499996,0,3,1,0,2,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251203_233350.png
10,10,2,0,22,0.222140625,3877.3636363636365,23173.97,0.009015447443181819,25.241811752319336,119.40371337890625,893.8257165226161,0.14769580078125,8,6,8,7,3,1,0,congested,cam07,dataset_cleaned/congested/cam07_20251204_092032.png
0,0,3,0,3,0.6289117187500001,80500.7,110461.32,0.18717610677083332,0.7705653309822083,106.1744580078125,549.5555445406376,0.0683216552734375,1,2,0,0,0,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251206_014857.png
13,5,6,2,26,0.292263671875,4316.509615384615,18203.19,0.010036527193509615,6.931094169616699,121.4096728515625,598.6475407988701,0.10745361328124999,0,16,10,1,6,1,0,moderate,cam08,dataset_cleaned/moderate/cam08_20251206_105959.png
8,9,5,0,22,0.09980742187500001,1742.093181818182,4152.96,0.004050625887784091,8.293363571166992,123.37988525390625,747.6422200984955,0.10944165039062499,12,7,3,3,1,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251209_111709.png
16,3,1,0,20,0.23613789062500004,4533.8475,44166.4,0.010541870117187501,4.217977046966553,95.4165478515625,572.7590666860851,0.07378564453125,3,17,0,0,15,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251205_185344.png
7,1,1,0,9,0.9334882812500002,44807.4375,321772.0,0.1041839599609375,6.289641380310059,110.149833984375,756.1130183191433,0.1042225341796875,3,4,1,0,5,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251208_210657.png
3,6,1,6,16,0.200126171875,5489.175000000001,50492.66,0.012763148716517857,2.0776736736297607,132.0706005859375,551.7562148412466,0.088154296875,4,10,0,0,3,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251208_131352.png
18,19,5,1,43,0.359778125,3212.9023255813954,30628.08,0.007470476017441861,16.377086639404297,126.52986083984375,727.5934035337865,0.10407727050781249,17,17,9,5,6,1,0,congested,cam11,dataset_cleaned/congested/cam11_20251204_115826.png
17,10,2,1,30,0.3065125,3923.36,18123.88,0.009122395833333333,11.811409950256348,103.93536376953125,840.7787836533486,0.09921301269531249,9,18,3,1,6,1,0,moderate,cam11,dataset_cleaned/moderate/cam11_20251207_094854.png
4,10,0,6,20,0.20699492187500002,3974.3025000000002,29272.600000000002,0.0092408447265625,2.996678352355957,130.15125244140626,542.6242726579222,0.07122070312499999,14,4,2,2,0,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251203_131124.png
11,3,1,1,16,0.10262382812500001,2462.971875,8644.79,0.005726776123046875,7.175032615661621,123.670537109375,570.4366014271011,0.097716796875,0,11,5,1,7,1,0,moderate,cam08,dataset_cleaned/moderate/cam08_20251206_095458.png
9,2,1,0,12,0.311535546875,10875.422727272728,73200.04000000001,0.02528697620738636,8.250399589538574,126.0108935546875,682.9203478035878,0.11484545898437498,2,6,3,1,3,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_124327.png
7,4,10,0,21,0.44448906250000003,8983.357894736842,103503.67,0.020887643914473685,3.3555502891540527,128.42802490234374,657.5629167268548,0.11149401855468749,11,7,1,3,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_131020.png
1,4,0,1,6,0.041816796875000006,2676.275,9733.5,0.006222737630208333,5.416978359222412,129.51656494140624,593.1556996645585,0.084987548828125,1,4,1,1,0,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251207_091848.png
7,4,3,0,14,0.20479101562500004,6049.211538461538,62267.62,0.01406531700721154,3.1932578086853027,127.73982421875,674.0094144285546,0.112131103515625,8,4,1,0,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251206_170953.png
3,8,1,0,12,0.06422226562500001,2055.1125,7699.25,0.0047784423828125,4.406367778778076,128.32775634765625,641.970292207389,0.1017572021484375,2,5,5,5,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251208_171918.png
7,4,2,0,13,0.53787890625,17212.125,103655.08,0.040020751953124996,6.93397855758667,93.14799072265625,695.6638656848713,0.09063623046875,5,7,0,0,2,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251205_051115.png
9,12,4,1,26,0.24554140625000004,3626.4576923076925,34663.62,0.008432053786057693,12.487039566040039,125.3483984375,829.0472979794313,0.1319471435546875,9,11,6,6,1,1,0,moderate,cam07,dataset_cleaned/moderate/cam07_20251204_103644.png
4,4,0,2,10,0.075110546875,2884.2450000000003,10283.52,0.006706298828125,5.226408004760742,120.38570068359375,580.2417368892011,0.065489013671875,5,3,2,2,1,1,0,moderate,cam08,dataset_cleaned/moderate/cam08_20251204_121622.png
8,8,0,6,22,0.22860468750000001,3990.190909090909,46115.16,0.009277787642045454,2.9342832565307617,135.0107568359375,529.3665176207113,0.09157421874999999,4,18,0,0,7,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251209_140700.png
1,0,3,0,4,1.02321953125,98229.075,368956.3,0.228397216796875,0.515194833278656,86.50057861328125,592.9537979019793,0.0601661376953125,2,2,0,0,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_041104.png
4,1,0,0,5,0.07541132812500001,5791.59,11669.9,0.01346630859375,18.897979736328125,91.01162353515625,565.6862215466675,0.0624903564453125,0,5,0,1,4,1,0,congested,cam08,dataset_cleaned/congested/cam08_20251207_201335.png
9,6,2,3,20,0.497757421875,9556.942500000001,41529.6,0.022221313476562497,5.815575122833252,102.83482421875,743.8146301674594,0.09626416015625,2,14,4,2,7,1,0,moderate,cam08,dataset_cleaned/moderate/cam08_20251209_092156.png
9,13,3,1,26,0.16318203125,2410.073076923077,10679.04,0.005603778545673076,17.491466522216797,127.06834228515625,790.8004652645338,0.1300068359375,6,13,7,6,4,1,0,congested,cam07,dataset_cleaned/congested/cam07_20251207_172328.png
2,15,1,0,18,0.27530507812500005,6607.321875000001,66711.04000000001,0.015363006591796876,4.507148265838623,97.4656591796875,674.2589659359887,0.0922880859375,2,10,4,4,1,1,0,free_flow,cam10,dataset_cleaned/free_flow/cam10_20251206_213509.png
3,1,1,0,5,0.19448515625,14936.460000000001,61624.9,0.0347294921875,6.11631965637207,97.1580419921875,626.3576028788139,0.07949658203125,1,4,0,0,2,1,0,moderate,cam10,dataset_cleaned/moderate/cam10_20251206_014915.png
13,9,4,0,26,0.23501679687500002,3471.0173076923074,19422.71,0.008070631760817308,20.540916442871094,125.1728759765625,878.1478900403531,0.1339559326171875,7,13,6,1,4,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251203_162240.png
8,9,1,4,22,0.214694921875,3747.4022727272727,25511.04,0.008713267933238636,7.934294700622559,127.66673583984375,658.1315643235912,0.1111142578125,8,7,7,6,2,1,0,moderate,cam07,dataset_cleaned/moderate/cam07_20251208_142336.png
14,13,6,2,35,0.2889140625,3169.7999999999997,23385.12,0.007370256696428571,19.456296920776367,107.558544921875,838.9825323187645,0.10206640624999999,14,17,4,5,6,1,0,congested,cam11,dataset_cleaned/congested/cam11_20251206_094013.png
10,1,1,0,12,0.066398828125,2124.7625,7632.3,0.004940388997395834,14.563519477844238,125.11592529296875,760.6747497210256,0.1073145751953125,6,6,0,0,6,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251208_151456.png
5,0,1,2,8,0.09312734375000001,4470.1125,9319.44,0.0103936767578125,3.2470345497131348,123.035634765625,530.2407700999978,0.061699707031249995,1,7,0,0,5,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251204_134548.png
9,1,1,2,13,0.19072539062500002,6103.2125,18943.760000000002,0.014190877278645833,15.204812049865723,107.79614501953125,733.2025761476646,0.111068603515625,2,8,2,0,4,1,0,congested,cam10,dataset_cleaned/congested/cam10_20251208_203229.png
10,7,0,1,18,0.058485546875,1247.6916666666668,3269.2200000000003,0.0029010687934027776,8.038893699645996,112.12294677734376,496.8344544618783,0.088984375,0,11,7,7,9,1,0,moderate,cam08,dataset_cleaned/moderate/cam08_20251206_110958.png
0,0,0,0,0,0.0,0.0,0.0,0.0,1.073277473449707,94.48875244140625,528.3810228749978,0.049609619140625,0,0,0,0,0,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251203_223310.png
6,16,1,3,26,0.079398046875,1172.648076923077,6769.16,0.002726581280048077,10.678532600402832,122.81672607421875,591.1046665767434,0.1015081787109375,0,19,7,6,5,1,0,congested,cam08,dataset_cleaned/congested/cam08_20251206_170458.png
6,6,3,0,15,0.33581679687500005,9919.511538461538,107442.39,0.02306434044471154,4.038487434387207,129.51345703125,633.1239563345225,0.1045213623046875,7,6,0,0,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_130621.png
2,23,4,2,31,0.14263046875000002,1766.777419354839,6631.14,0.004108020413306452,12.326813697814941,126.06615966796875,667.4587805850794,0.0849356689453125,9,17,5,6,0,1,0,moderate,cam11,dataset_cleaned/moderate/cam11_20251206_104013.png
20,25,5,2,52,0.35001640625,2584.7365384615387,21359.11,0.006009897085336538,15.948095321655273,125.21314208984376,737.2278563018739,0.104091796875,20,21,11,8,7,1,0,congested,cam11,dataset_cleaned/congested/cam11_20251205_141212.png
