car,motorcycle,bus,truck,total,bbox_area_ratio,mean_bbox_area,max_bbox_area,cluster_density,crowd_density,brightness,sharpness,edge_density,zone_top,zone_mid,zone_bottom,bottom_motor,mid_car,is_night,is_rain,label,cam_id,filepath
7,1,0,0,8,0.07163515625000001,3438.4875,6727.96,0.0079949951171875,1.1651396751403809,100.36356689453125,492.57814279523217,0.06530224609375,0,8,0,1,7,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251205_175051.png
11,12,2,2,27,0.153816796875,2187.616666666667,14581.710000000001,0.005086534288194444,4.9097185134887695,130.360693359375,607.9318054484663,0.07790283203125,17,8,2,3,3,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251204_153557.png
0,0,1,0,1,0.042820312500000006,16443.0,16129.800000000001,0.038232421875,1.562785267829895,90.12900390625,478.23722371785965,0.0379739990234375,0,1,0,0,0,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251206_181958.png
7,5,0,1,13,0.04923515625,1454.3307692307694,4963.57,0.0033815354567307693,2.56925106048584,131.063212890625,650.2136378170715,0.1061109619140625,6,7,0,0,3,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_123139.png
14,2,4,1,21,0.17111718750000002,3458.3684210526317,22989.600000000002,0.008041221217105262,5.569139003753662,89.919150390625,592.7485883793103,0.0622496337890625,9,10,0,0,8,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251207_222355.png
10,2,1,3,16,0.19469296875,4984.14,16874.49,0.011588867187499999,3.321261405944824,116.13778076171874,552.2752610392008,0.0684212646484375,4,10,1,1,8,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251205_112220.png
8,3,0,4,15,0.190246875,5218.2,32596.41,0.012133091517857143,4.305136680603027,76.81083251953125,491.17594443735464,0.0442161865234375,2,11,1,1,6,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251205_160414.png
6,2,3,2,13,0.09730273437500002,2874.173076923077,8899.2,0.006682880108173078,3.2022788524627686,125.55544189453126,751.0580399560987,0.11378503417968748,9,3,1,1,4,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_154828.png
6,3,0,3,12,0.12167695312500001,3893.6625000000004,26450.4,0.0090533447265625,1.888511300086975,129.06447021484374,498.5499385859593,0.08656884765625,4,7,1,1,5,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_151003.png
1,2,2,1,6,0.35066718750000003,22442.7,106106.48,0.0521826171875,2.684605121612549,110.73506591796875,745.0326308732165,0.0975445556640625,1,4,1,0,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251206_212953.png
10,14,1,3,28,0.22335195312500003,3063.1125,49535.79,0.007122192382812501,2.3768656253814697,131.84356689453125,467.27915440737337,0.0782120361328125,6,22,0,0,10,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_164504.png
7,15,1,1,24,0.15937851562500002,2550.05625,27076.64,0.00592926025390625,4.645275115966797,131.96677978515626,492.8925225448608,0.08761474609375,4,18,2,2,4,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_173342.png
8,2,9,1,20,0.25253593750000003,5387.433333333333,38214.03,0.012526584201388889,2.3962013721466064,93.09396728515625,681.0860022032484,0.085145263671875,10,8,0,1,4,1,0,free_flow,cam10,dataset_cleaned/free_flow/cam10_20251205_214810.png
3,4,1,1,9,0.024759765625000003,1056.4166666666667,2731.56,0.002456325954861111,1.7642418146133423,85.05525146484375,560.4639395488394,0.052564697265625,5,4,0,0,0,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251203_225850.png
3,9,6,0,18,0.24745546875000002,5938.931250000001,45602.22,0.01380889892578125,3.799406051635742,86.95730712890625,735.0388230989606,0.089063232421875,1,12,3,4,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_224828.png
9,0,1,12,22,0.20184609375,4079.4157894736845,34023.99,0.009485248766447367,3.339900493621826,134.3479833984375,562.7189052770842,0.0994246826171875,9,9,1,0,7,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_123003.png
6,2,2,0,10,0.2515625,10733.333333333334,71840.44,0.024956597222222224,1.528486967086792,110.20335693359375,709.381201601294,0.09042871093749999,6,1,2,0,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251208_203657.png
2,7,0,1,10,0.170283203125,7265.416666666667,51263.1,0.016893174913194444,2.189101457595825,131.17263671875,452.2296584886681,0.0752154541015625,0,9,0,0,1,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_172342.png
5,0,3,2,10,0.09045039062500002,3473.295,14794.92,0.008075927734375,2.188215732574463,85.8985888671875,576.9550253353251,0.05629382324218749,8,1,1,0,0,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251203_222850.png
7,14,0,1,22,0.19362109375000003,3913.184210526316,53432.28,0.009098735608552632,5.0046868324279785,132.02282470703125,488.6056041787754,0.0843836669921875,4,15,0,0,3,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251208_164444.png
9,10,1,2,22,0.1449984375,2530.8818181818183,12747.28,0.005884676846590909,5.728069305419922,126.2848388671875,606.3390630510521,0.076836181640625,15,4,3,4,2,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251203_125555.png
4,4,1,2,11,0.17801328125000002,6214.281818181818,21992.56,0.014449129971590908,4.548794269561768,112.09284423828124,637.7005374595391,0.079973876953125,2,8,1,0,2,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251209_092657.png
7,3,1,0,11,0.31804609375000004,12212.97,83708.1,0.028396972656250002,6.030821800231934,111.77602783203125,789.7203500820101,0.10921545410156248,2,6,2,0,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_181032.png
1,4,0,8,13,0.15297734375000002,4895.275000000001,47234.770000000004,0.011382242838541667,2.1331567764282227,134.289755859375,508.5490447786481,0.0876500244140625,5,7,0,0,1,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251205_112214.png
8,5,6,2,21,0.280751953125,5133.750000000001,47721.96,0.011936732700892858,7.070106506347656,131.459443359375,681.5662664791856,0.11507165527343749,9,8,4,0,0,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_132549.png
8,9,2,3,22,0.18089531250000002,3157.4454545454546,32777.69,0.007341530539772726,3.887965202331543,132.5479736328125,592.5664075359102,0.0977666015625,6,15,1,0,8,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_103841.png
1,8,0,1,10,0.09071015625,3483.2700000000004,7758.99,0.00809912109375,4.028158664703369,88.613125,531.405697156577,0.059039306640625,1,8,1,1,1,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_221342.png
7,6,1,6,20,0.25603593750000003,4915.89,49133.06,0.01143017578125,3.1236603260040283,131.78011474609374,609.3529701024664,0.1003958740234375,5,15,0,1,6,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_100003.png
10,5,4,1,20,0.20554296875000003,3946.425,19765.7,0.009176025390625,2.640380382537842,128.85549560546875,632.7119095453914,0.10691198730468751,8,9,3,2,4,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251206_123952.png
9,7,2,0,18,0.048453125,1033.6666666666667,2953.01,0.002403428819444444,4.755362510681152,138.41312744140626,600.4076084773931,0.1061026611328125,10,7,1,1,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_094827.png
13,8,7,2,30,0.361995703125,4633.545,28566.02,0.010773681640625,5.110645294189453,120.00589599609376,646.8646529895124,0.0893475341796875,13,14,3,2,7,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251208_134941.png
6,8,1,5,20,0.28925859375,5553.765,36315.74,0.012913330078124998,3.4373233318328857,131.4398193359375,473.3504398338972,0.08093884277343749,8,9,3,0,3,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_115049.png
7,10,1,2,20,0.26108085937500003,5012.7525000000005,53154.18,0.0116553955078125,3.8217029571533203,132.96205322265624,603.6330867621242,0.1051812744140625,3,16,1,2,6,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251209_111705.png
8,4,2,4,18,0.20973203125,4737.476470588235,32506.8,0.011015337775735294,2.934134006500244,132.7493212890625,603.2654740785536,0.1037037353515625,5,11,1,0,7,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_105342.png
5,8,0,0,13,0.047714843750000006,1409.4230769230771,4305.400000000001,0.003277118389423077,2.4675521850585938,131.14953857421875,680.6432291405372,0.11047509765625,5,6,2,2,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_110155.png
7,1,1,0,9,0.9334882812500002,44807.4375,321772.0,0.1041839599609375,6.289641380310059,110.149833984375,756.1130183191433,0.1042225341796875,3,4,1,0,5,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251208_210657.png
8,15,4,4,31,0.207891796875,2575.175806451613,15357.300000000001,0.005987666960685483,5.650021076202393,126.406201171875,615.4786203371751,0.0803079833984375,17,9,5,7,2,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251205_110315.png
2,6,1,10,19,0.208225390625,4703.444117647058,50389.66,0.010936207490808824,1.9305170774459839,132.42832763671876,522.4702711400067,0.08937036132812501,7,10,0,0,2,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251205_100726.png
4,1,1,0,6,0.4322117187500001,27661.55,104747.91,0.06431722005208333,1.4793890714645386,91.0970166015625,640.5370237097966,0.07367565917968749,1,4,1,0,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251208_230000.png
7,2,1,1,11,0.19819570312500004,7610.715,50354.64,0.017696044921875,1.4834318161010742,104.47725830078124,467.5642509880973,0.06446801757812501,1,9,0,1,5,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_215342.png
8,0,4,0,12,0.35608671875000003,12430.663636363635,51578.28,0.02890314275568182,3.6484603881835938,102.06959716796875,767.6327816629464,0.1007777099609375,3,6,2,0,4,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251206_214322.png
1,7,1,1,10,0.19690507812500002,8401.283333333335,59407.310000000005,0.019534233940972222,2.4759185314178467,91.2962158203125,570.1481379246467,0.074511962890625,0,8,1,0,1,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_184504.png
2,6,0,0,8,0.087524609375,4201.181250000001,18910.8,0.00976837158203125,2.230238199234009,105.789130859375,573.9714192481648,0.0751324462890625,2,5,1,2,0,1,0,free_flow,cam10,dataset_cleaned/free_flow/cam10_20251208_223230.png
18,1,0,1,20,0.22691210937500003,5125.544117647059,48796.25,0.011917652803308823,2.764096736907959,129.42352294921875,418.8314328670774,0.04860107421875,6,11,0,0,11,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_141018.png
6,17,1,4,28,0.18930625000000004,2596.2,12792.6,0.006036551339285714,5.366010665893555,127.556640625,607.99384198783,0.08342492675781249,14,9,5,6,1,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251205_102321.png
4,12,1,1,18,0.11598125000000002,2474.266666666667,25461.600000000002,0.005753038194444445,6.286001682281494,130.15380126953124,484.42438697324155,0.086539794921875,5,12,1,0,2,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_165154.png
3,9,0,2,14,0.17222187500000002,5087.169230769231,50892.3,0.011828425480769232,1.9871145486831665,133.49634521484376,477.97598037392487,0.0826944580078125,2,11,0,1,3,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251205_141117.png
6,8,2,3,19,0.17605,3976.658823529412,42000.31,0.009246323529411765,2.9368884563446045,130.91139404296874,462.5764203064737,0.0754810791015625,4,13,0,1,3,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251204_171555.png
0,0,1,0,1,0.23551171875000002,90436.5,88713.90000000001,0.2102783203125,1.567375659942627,92.89344970703125,463.48292745358316,0.043375732421875,0,1,0,0,0,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251208_005606.png
0,7,0,2,9,0.19912812500000002,9558.15,50849.04,0.02222412109375,4.715185165405273,95.21655517578125,581.308109894271,0.077068603515625,1,7,0,0,0,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251205_181503.png
8,7,0,2,17,0.14188125000000001,3204.847058823529,32403.8,0.007451746323529412,3.12161922454834,135.71302978515624,504.7109903339195,0.089287353515625,3,13,1,0,7,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_113003.png
4,3,0,0,7,0.187345703125,10277.25,39559.21,0.02389613560267857,3.8404691219329834,90.75212158203125,525.4801595463978,0.055171142578125,0,6,1,1,2,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251208_230010.png
8,2,7,4,21,0.18756171875000002,3429.7000000000003,34360.8,0.00797456287202381,3.7365615367889404,134.69393310546874,557.872847274374,0.097471923828125,8,12,1,0,8,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251209_135201.png
1,6,0,3,10,0.19012929687500002,8112.183333333333,52593.86,0.01886203342013889,2.179213523864746,133.17881591796876,524.712256612502,0.0924188232421875,1,8,0,1,1,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251205_103226.png
2,10,2,1,15,0.191540234375,5253.675,49555.36,0.012215576171875001,2.9061830043792725,131.89551025390625,550.9206767785772,0.095139404296875,3,11,0,0,2,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_075503.png
1,0,2,0,3,0.158268359375,20258.350000000002,49584.200000000004,0.04710367838541666,0.3624036908149719,96.9788916015625,478.97379353711494,0.057121826171874994,0,3,0,0,1,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_232311.png
3,1,1,0,5,0.02617890625,2010.54,3713.15,0.0046748046875,2.0904760360717773,87.92701416015625,566.9594098658215,0.0506409912109375,3,1,1,0,0,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251203_230350.png
7,4,7,2,20,0.5492593750000001,10545.78,110135.84,0.0245205078125,6.0680623054504395,124.49134765625,644.0761761127603,0.1085078125,8,9,3,0,3,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251208_135326.png
4,12,2,2,20,0.743052734375,14266.612500000001,191209.2,0.0331719970703125,2.3804190158843994,137.71244873046874,533.6869134781015,0.09181909179687499,3,15,2,0,3,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_111159.png
3,0,0,2,5,0.20859726562500003,16020.27,50623.47,0.03724951171875,2.7342422008514404,104.409892578125,446.82587976362595,0.0559742431640625,0,4,1,0,3,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251209_050019.png
4,3,1,1,9,0.297874609375,12709.316666666668,78927.87,0.029551052517361107,1.5751090049743652,135.76543701171875,639.5312827706132,0.10897888183593749,2,5,2,1,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251206_075952.png
6,10,2,3,21,0.17397187500000003,3516.063157894737,27667.86,0.008175370065789474,2.435582399368286,132.3226123046875,500.4314506396875,0.0846949462890625,3,13,3,2,5,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251209_150656.png
7,3,1,6,17,0.18447460937500001,4722.55,25090.8,0.010980631510416667,2.3165345191955566,130.98224853515626,509.15531138189175,0.0839810791015625,3,10,2,0,5,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251204_103258.png
4,6,2,1,13,0.12841445312500002,3793.1653846153845,26296.93,0.008819673978365385,5.611337184906006,124.0103515625,736.3423907724251,0.1179146728515625,4,6,3,4,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251204_092515.png
7,3,1,9,20,0.173542578125,3332.0175,36890.48,0.0077474365234375,2.230642795562744,133.6889794921875,561.4824822800098,0.09699047851562499,9,10,1,0,7,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_104505.png
5,0,0,1,6,0.026755859375,1712.375,3146.65,0.003981526692708333,3.209366798400879,111.29520751953125,624.9607685691011,0.0711107177734375,2,4,0,0,4,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251205_085729.png
4,6,0,0,10,0.038833593750000006,1491.21,2832.5,0.0034672851562500004,3.805412769317627,102.5287841796875,672.9514672633348,0.089063232421875,3,7,0,1,3,1,0,free_flow,cam10,dataset_cleaned/free_flow/cam10_20251206_181509.png
10,13,2,0,25,0.24673359375000004,3789.8280000000004,23551.98,0.0088119140625,6.125613212585449,130.7406103515625,703.3548632276354,0.1239078369140625,7,16,2,2,3,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_122827.png
6,12,1,1,20,0.18279843750000002,4129.094117647059,50264.0,0.009600758272058823,2.5818772315979004,135.01772705078125,551.6039969628032,0.0968721923828125,2,15,0,0,4,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_132503.png
1,13,1,0,15,0.12169062500000001,3337.7999999999997,7239.87,0.007760881696428572,4.078265190124512,104.0361767578125,628.5927894045863,0.0742484130859375,1,9,4,6,1,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251204_105122.png
5,6,1,3,15,0.13980859375000002,3579.1,31780.65,0.008321940104166667,2.096137285232544,133.65597412109375,484.65951262231357,0.081957763671875,5,10,0,0,4,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251209_150156.png
8,1,1,1,11,0.17366015625000003,6668.55,46350.0,0.015505371093750001,1.915759563446045,98.5358349609375,506.72361667259224,0.065588623046875,3,7,0,0,5,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_190342.png
11,5,5,1,22,0.2768171875,4831.7181818181825,76310.64,0.01123446377840909,6.40139102935791,135.37521728515625,679.7476772278443,0.1155115966796875,15,6,1,0,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_095201.png
1,2,0,3,6,0.127719921875,8174.075,15517.98,0.019005940755208332,1.8567461967468262,94.026650390625,592.3205187461507,0.072254150390625,3,3,0,1,0,1,0,free_flow,cam10,dataset_cleaned/free_flow/cam10_20251207_014348.png
6,4,4,1,15,0.1106765625,2833.32,8509.86,0.0065878906249999996,2.1327733993530273,130.1136572265625,648.5506585744606,0.103323974609375,9,4,2,1,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251209_133152.png
5,3,0,1,9,0.037794531250000006,1612.5666666666668,5654.7,0.0037494574652777776,4.2204461097717285,109.74410888671875,593.0030412112178,0.0646962890625,2,7,0,0,4,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251203_112838.png
8,8,3,2,21,0.216094921875,3951.4500000000003,18354.600000000002,0.009187709263392857,4.960108280181885,128.65744873046876,793.6749356171188,0.126864990234375,8,8,5,3,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251206_160452.png
6,1,3,0,10,1.11763203125,47685.63333333334,357553.17,0.11087619357638889,0.7909348011016846,88.10336669921875,618.274063436352,0.070178955078125,3,5,1,0,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251208_005600.png
14,7,3,0,24,0.1036328125,1658.1250000000002,12034.52,0.0038553873697916665,7.438064098358154,127.62109130859375,747.8381574075015,0.12302172851562501,12,12,0,0,6,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251204_090130.png
7,10,0,2,19,0.21878281250000003,4941.9176470588245,47745.65,0.011490693933823529,3.179901123046875,132.4602001953125,527.2271330562401,0.0939586181640625,3,14,0,0,3,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251208_143916.png
10,10,0,3,23,0.23848945312500003,3981.736956521739,49687.200000000004,0.009258130944293478,4.517703056335449,132.18025390625,571.7775768558314,0.09436950683593749,5,16,2,1,9,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_123842.png
8,12,4,3,27,0.13993164062500002,1990.1388888888891,12165.33,0.004627369068287037,3.991046905517578,133.04026123046876,483.66772880522154,0.061697631835937496,16,11,0,0,1,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251208_150503.png
2,8,2,3,15,0.22224453125000002,6095.85,48854.96,0.014173758370535713,3.8670151233673096,134.45896728515626,506.2773079006298,0.08915869140624999,4,10,0,0,2,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_100940.png
8,9,2,0,19,0.17130039062500002,3869.3735294117646,20888.4,0.008996869255514706,4.563324928283691,126.6942626953125,644.3912733286036,0.10813635253906251,5,6,6,4,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_154328.png
9,0,2,0,11,1.198922265625,46038.615000000005,368757.51,0.107046630859375,3.6985316276550293,96.30008056640625,678.7268171770845,0.0868365478515625,3,5,2,0,4,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_223328.png
4,7,0,4,15,0.12231679687500001,3131.31,25424.52,0.00728076171875,4.914039134979248,136.55215576171875,445.60311028382176,0.076711669921875,4,10,1,0,4,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_124908.png
6,3,5,1,15,0.150940234375,3864.07,13256.1,0.008984537760416666,4.807619571685791,122.8854150390625,750.871128785305,0.1223555908203125,6,6,3,1,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_115243.png
4,1,1,4,10,0.21690976562500003,8329.335000000001,57165.0,0.019366943359375,2.63327693939209,122.47268798828125,549.0701725819159,0.0913978271484375,2,8,0,0,4,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_140430.png
7,13,3,1,24,0.22203398437500002,3552.5437500000003,33151.58,0.00826019287109375,5.121863842010498,130.6790673828125,515.4950339159201,0.09486962890625,4,19,1,0,5,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_144504.png
6,1,0,2,9,0.16750781250000002,8040.375,50169.24,0.018695068359375,1.0639500617980957,101.269384765625,490.3857892406272,0.0675206298828125,1,7,0,0,4,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251206_201504.png
4,3,4,0,11,0.18734023437500003,6539.877272727273,41883.92,0.015206187855113636,5.3657307624816895,91.66631591796875,616.2791089542137,0.0679356689453125,0,8,3,0,2,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251205_201252.png
4,0,4,2,10,0.16790156250000002,6447.42,28291.010000000002,0.014991210937499999,5.862868309020996,122.574912109375,685.0822308785249,0.11422912597656251,5,5,0,0,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251203_142735.png
7,6,2,1,16,0.13467890625,3232.2937500000003,32012.4,0.00751556396484375,3.0373926162719727,130.327138671875,507.26323933159676,0.0850062255859375,5,10,1,0,5,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251204_103743.png
9,4,1,0,14,0.217691796875,6430.28076923077,31631.3,0.01495135967548077,5.068634510040283,129.8693798828125,521.3223899905237,0.07212548828125,3,7,3,2,5,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251207_173835.png
7,0,6,0,13,0.5513894531250001,19248.504545454547,116515.66,0.04475563742897727,3.0483410358428955,131.7006787109375,684.3152090004024,0.11930505371093748,5,4,2,0,3,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_100700.png
12,3,1,0,16,0.11863632812500001,2847.271875,14183.1,0.006620330810546875,2.4114959239959717,96.96177490234375,548.2796330557392,0.07456591796874999,2,14,0,0,11,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251205_214301.png
3,2,2,1,8,0.199915625,9595.95,34218.66,0.02231201171875,3.267045021057129,114.05650634765625,765.9072055321634,0.10036267089843749,2,4,2,0,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251206_192953.png
8,2,4,3,17,0.14416171875000003,3256.358823529412,29781.420000000002,0.007571518841911765,3.75205135345459,129.13190673828126,531.7677581602557,0.0900634765625,5,11,1,0,7,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251204_094031.png
12,4,1,3,20,0.20718632812500004,4419.975,46362.36,0.010277099609375,5.83145809173584,129.00675048828126,485.8674765015657,0.09085205078125,3,15,0,0,9,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_135450.png
7,6,0,1,14,0.158383203125,5068.262500000001,36771.0,0.011784464518229168,4.1123175621032715,108.9149853515625,618.6270922600804,0.0716585693359375,2,9,1,0,3,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251205_095229.png
3,2,2,0,7,0.9720074218750001,53321.55,358424.55,0.12398053850446429,4.390385627746582,131.367685546875,626.6483894789253,0.11248596191406249,4,3,0,1,0,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_111827.png
7,7,3,2,19,0.18414921875000004,4159.605882352941,19158.0,0.009671702665441177,3.6222825050354004,128.4720263671875,725.6582679384408,0.1177943115234375,6,9,2,1,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_135106.png
6,1,6,0,13,0.521871875,18218.07272727273,112831.35,0.04235973011363636,3.159280776977539,95.44385498046876,661.9672294597436,0.07912304687499999,3,5,3,1,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251204_231104.png
7,2,4,1,14,0.2575453125,7607.492307692309,55856.9,0.01768855168269231,4.332801342010498,105.67768798828125,796.4933204182753,0.106104736328125,2,8,3,0,5,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251205_184840.png
1,1,2,3,7,0.04869921875,2671.5,8248.24,0.006211635044642857,3.1950554847717285,83.19859619140625,547.6214857412945,0.04974658203125,7,0,0,0,0,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251206_044919.png
2,1,12,1,16,0.5968402343750001,16370.475,96296.76000000001,0.038063790457589286,3.2613518238067627,126.5674267578125,714.7754528775012,0.112629150390625,7,5,2,0,1,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251204_102220.png
8,1,0,3,12,0.15841328125000004,5530.063636363637,32939.4,0.01285822088068182,3.2641615867614746,98.695009765625,580.0008731113958,0.06531884765625,5,5,1,0,5,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251207_102834.png
1,0,1,0,2,0.46562578125000004,89400.15000000001,146327.98,0.20786865234375,2.323547840118408,91.06822509765625,534.3004245939525,0.05180517578125,0,1,1,0,0,1,0,free_flow,cam08,dataset_cleaned/free_flow/cam08_20251208_204214.png
8,9,0,3,20,0.08653203125,1661.415,13021.26,0.0038630371093749997,4.97794246673584,132.55345458984374,521.4185882929953,0.06327270507812499,16,4,0,0,1,1,0,free_flow,cam11,dataset_cleaned/free_flow/cam11_20251205_133229.png
1,0,0,0,1,0.0027753906250000005,1065.75,1045.45,0.00247802734375,1.8337361812591553,97.79856689453125,618.023147200073,0.07741931152343749,1,0,0,0,0,1,0,free_flow,cam10,dataset_cleaned/free_flow/cam10_20251205_214906.png
7,0,2,1,10,0.35319921875000004,15069.833333333334,49862.3,0.03503960503472223,2.1877377033233643,91.81920166015625,566.8349807022435,0.06347607421875,0,8,1,0,3,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251203_175513.png
14,1,0,1,16,0.19993750000000002,5484.000000000001,24356.41,0.012751116071428573,4.260797023773193,101.65451416015625,519.5269883444105,0.07287048339843749,3,9,2,0,8,1,0,free_flow,cam09,dataset_cleaned/free_flow/cam09_20251207_180842.png
9,1,3,1,14,0.537269140625,15870.103846153846,72027.90000000001,0.03690035306490384,6.6824727058410645,99.860859375,757.5499727264939,0.10511279296875,1,9,3,1,2,1,0,free_flow,cam07,dataset_cleaned/free_flow/cam07_20251207_225600.png
